m,n,mu,nu,Re[A],Im[A],Re[B],Im[B]
-2,11,6,7,-7.583369311716835e6,6.549688995462091e6,479698.18897710444,555404.772302241
-2,11,7,7,-770406.9190824678,166131.49759814434,13407.744920525673,62176.16529919953
-2,11,-8,8,-1.3181271602705032e18,-1.8789447002887478e17,5.8549811337512264e16,-4.107417133714935e17
-2,11,-7,8,-1.8031499623701578e18,-1.3469932271555594e18,7.047801348411575e16,-9.43452608371063e16
-2,11,-6,8,5.158773209804938e17,1.1272125108949368e18,-1.2041543449336723e17,5.510903325746564e16
-2,11,-5,8,1.2643913658194858e15,-1.7829713626998594e16,1.5676487483443106e16,1.1116956691008478e15
-2,11,-4,8,3.927903465383968e16,-6.11734719868775e16,3.3836534351800025e15,2.1726188856099122e15
-2,11,-3,8,-5.048506315651522e15,2.758011570232528e15,-3.210171575736829e14,-5.87617965397658e14
-2,11,-2,8,-2.0041377503898825e15,-0.01596744243818306,-0.00018859113130718233,-5.940594558076997e13
-2,11,-1,8,1.196497938372317e14,6.53649802825759e13,-4.194943486612747e12,7.678792545522257e12
-2,11,0,8,2.335172968477498e13,3.636816419512174e13,-5.3798218240954706e11,3.4543438682940643e11
-2,11,1,8,-1.8857571976041676e10,-2.6591854161818054e11,1.7890748713841587e10,-1.2687196594999561e9
-2,11,2,8,2.8236372813616473e11,-6.169760019166582e11,-4.820839634094087e9,-2.206293676902635e9
-2,11,3,8,4.525886467648271e10,-3.380938106103977e10,-3.3350526421693295e8,-4.464461977235787e8
-2,11,4,8,-2.638142061026635e9,3.7605803093819726e8,3.1669335364512324e7,2.2216838571813095e8
-2,11,5,8,-9.775941402567312e8,-3.6619272684335864e8,-2.1202721598706122e7,5.66031351061113e7
-2,11,6,8,-8.339344743312049e7,-9.655470824656762e7,-5.969239956026016e6,5.155579748812858e6
-2,11,7,8,-2.201304340071709e6,-1.0208179178037176e7,-691141.935275831,149038.69879180388
-2,11,8,8,187613.32946590523,-634229.6756313774,-46792.22877877298,-13841.745619324076
-2,11,-9,9,3.43045938826295e20,9.158010933922983e20,-1.5703767009027844e20,5.882405617978113e19
-2,11,-8,9,-1.6200475866024532e19,1.1365042965358218e20,3.0324638779262136e19,4.322672427960005e18
-2,11,-7,9,1.8556068802827466e20,-2.484004677158804e20,1.8490839350777872e19,1.3813069289689104e19
-2,11,-6,9,-5.809144376289775e19,2.6585988081785856e19,-3.117574311750958e18,-6.812024147855937e18
-2,11,-5,9,-7.456843341744781e18,-5.288008845691017e17,-4.88283386371323e15,6.88548908444913e16
-2,11,-4,9,2.5798072472225454e18,1.656475183975469e18,-1.051012172786749e17,1.6368544766044154e17
-2,11,-3,9,1.6578155789301448e16,3.0346110620952504e16,9.213475748778942e15,-5.033344741673318e15
-2,11,-2,9,-0.11835538777505814,-6.681365475004851e16,2.4718876528823835e15,0.0028073111512101558
-2,11,-1,9,3.0126363984414806e14,-5.514593937331153e14,-9.296161600062492e13,-5.078516228104375e13
-2,11,0,9,-8.511084736813416e14,5.464904663099282e14,-1.0073225382837432e13,-1.5688119023420848e13
-2,11,1,9,-4.960828413464362e13,3.517963745529996e12,2.6785068895929275e9,3.77707504815426e10
-2,11,2,9,8.653271739268723e12,3.9602351814086997e12,2.2095495679239567e10,-4.8279538857661095e10
-2,11,3,9,7.726121812785956e11,1.0342558503735796e12,1.2222391772311602e10,-9.130399179503115e9
-2,11,4,9,2.7431907038285193e9,1.9244175584104515e10,-1.1262864156879504e9,1.6054823506783634e8
-2,11,5,9,3.8616455860130258e9,-1.0309112715527632e10,-5.55847964720614e8,-2.082126656957231e8
-2,11,6,9,1.241192024446674e9,-1.0720065724892459e9,-5.7494672258573875e7,-6.6568555162690684e7
-2,11,7,9,1.3994747416545424e8,-3.017844582168891e7,-1.7503308951351393e6,-8.116865566081449e6
-2,11,8,9,8.941627891736718e6,2.645049016263555e6,166685.15071433102,-563481.6533082698
-2,11,9,9,347382.6284453419,348923.456209313,23738.447991223242,-23633.620244370595
-2,11,-10,10,2.8789897122258113e23,-3.3333555604805295e23,4.548027045039999e22,3.928090729003224e22
-2,11,-9,10,-1.1419952605345146e23,4.277750257254022e22,-8.677951198858146e21,-2.316680157622704e22
-2,11,-8,10,-5.334077516955359e22,-7.603543105322139e21,1.8504002163901733e20,-1.2981024839206177e21
-2,11,-7,10,2.06675131154979e22,1.5439093125749383e22,-1.272600923601477e21,1.7035648444572513e21
-2,11,-6,10,-7.359193867288484e20,-1.6080131961495038e21,2.6462474399649438e20,-1.2110751316065234e20
-2,11,-5,10,4.730339306215571e19,-6.670450104955868e20,2.3766634583456678e19,1.685407191083865e18
-2,11,-4,10,-5.1276331870138245e19,7.985815534652165e19,-5.829322456088987e18,-3.7429649049549153e18
-2,11,-3,10,-7.76049058276452e18,4.239575327773546e18,-2.7277668586253456e16,-4.993143742407841e16
-2,11,-2,10,1.721387043533709e18,0.39048775983044004,0.01117249573235513,7.430087606418243e16
-2,11,-1,10,1.0789380172889621e17,5.894265252320827e16,-2.266737818894684e14,4.1492357458279825e14
-2,11,0,10,-1.0139698143854946e16,-1.5791644214908664e16,3.603047438807292e14,-2.3134901553192647e14
-2,11,1,10,-1.42240218590782e14,-2.005789055726119e15,8.640413714985617e12,-6.127335933087079e11
-2,11,2,10,-3.63084954249485e13,7.933550987856095e13,3.045007000532769e11,1.3935704568737766e11
-2,11,3,10,-1.9818519385661684e13,1.4804875879345918e13,1.6371392354189432e11,2.1915533732668576e11
-2,11,4,10,-1.2294898239689568e12,1.7525952415177713e11,1.0124347123367729e9,7.102485198881434e9
-2,11,5,10,8.517722630962465e10,3.190616584412424e10,1.9030179117325962e9,-5.0803279883523655e9
-2,11,6,10,1.357653106231669e10,1.5719196604430384e10,7.550940758444347e8,-6.521680740849013e8
-2,11,7,10,4.23115596962197e8,1.962127520573356e9,9.93758798398959e7,-2.1429537214693546e7
-2,11,8,10,-3.871150376862112e7,1.3086481940419495e8,7.158045303452181e6,2.1174422507296656e6
-2,11,9,10,-5.215737872795344e6,5.1927054466830185e6,306214.28243232175,307572.5065617429
-2,11,10,10,-319046.02743604983,92844.36932059904,5865.207833885282,20154.92456011251
-2,11,-11,11,-1.7949187824673848e26,-3.87058498583428e25,4.558827270125493e24,-2.114079583091502e25
-2,11,-10,11,6.772698190428096e25,5.849519518836445e25,-7.95744119462809e24,9.213294768185647e24
-2,11,-9,11,-3.329648903446384e23,-8.888885601798975e23,1.4465910006918377e24,-5.4187221604181405e23
-2,11,-8,11,1.044544224655595e24,-7.327741537101369e24,4.089636328561155e23,5.829635210673741e22
-2,11,-7,11,-8.929068056964e23,1.1952880241955242e24,-1.0691051713277446e23,-7.986454010749834e22
-2,11,-6,11,-2.8020912090269128e22,1.2823982098177132e22,2.7001203199961245e21,5.899870534793981e21
-2,11,-5,11,3.715481973209099e22,2.634828256394351e21,-1.269428710803471e20,1.7900747344036548e21
-2,11,-4,11,-1.490865263481255e21,-9.572735770343043e20,1.0086087887214225e20,-1.5708151187095677e20
-2,11,-3,11,-2.3320860066653546e20,-4.268854801178356e20,1.1173306031813657e19,-6.104004904966443e18
-2,11,-2,11,0.3104554960304933,3.0985990928361947e19,-1.7554755614661706e18,-0.01200791046018688
-2,11,-1,11,-2.590961553832062e18,4.742723311718606e18,-7.458655037297976e16,-4.074681817761814e16
-2,11,0,11,1.8711909354165613e17,-1.2014778826342274e17,4.2262690582009225e15,6.582024077712115e15
-2,11,1,11,5.576670592594729e16,-3.9546872680103575e15,2.7266786271633773e13,3.845004038260845e14
-2,11,2,11,5.5609020233157944e14,2.5449888200278716e14,0.,0.
-2,11,3,11,-2.4427608874868006e14,-3.269997289928793e14,-3.2496642602809556e12,2.427571660969451e12
-2,11,4,11,-4.78705264176259e12,-3.3582383258976434e13,-3.775961518145098e11,5.382502611930857e10
-2,11,5,11,-2.3635300387598747e10,6.309718754192465e10,3.649629079831481e10,1.367098645210098e10
-2,11,6,11,-1.877588178176009e11,1.6216563011916675e11,7.327071930427557e9,8.483439818355227e9
-2,11,7,11,-2.7736224934602047e10,5.981073731259136e9,2.698349957705387e8,1.2513144753264022e9
-2,11,8,11,-1.9707807388069208e9,-5.829823962222534e8,-2.8081712178901747e7,9.493064942187485e7
-2,11,9,11,-8.067696385828528e7,-8.10348093452115e7,-4.19520891152971e6,4.1766830880245506e6
-2,11,10,11,-1.4669870735893992e6,-5.041085437422346e6,-279413.4388546514,81311.0406628076
-2,11,11,11,44444.26518533715,-201765.1627837435,-11903.022422386844,-2621.9644548578085
-2,11,-12,12,2.1960909465238757e28,7.42391839980623e28,-7.812027734346859e27,2.3108987003198127e27
-2,11,-11,12,1.0270340168029093e28,-4.762697767234591e28,5.383197686748401e27,1.160839384245777e27
-2,11,-10,12,-5.34541649589138e27,6.189036981965543e27,-9.382887235407246e26,-8.10391670842884e26
-2,11,-9,12,-1.257806049930845e27,4.711560844086988e26,2.823672608932669e24,7.5381229449617e24
-2,11,-8,12,6.417751953761674e26,9.148283553169188e25,-6.042437895267131e24,4.238922786165745e25
-2,11,-7,12,-4.69991997312719e25,-3.5109450151633356e25,3.7233346899244874e24,-4.984235013717333e24
-2,11,-6,12,-3.117013857312499e24,-6.810799532566363e24,8.749899395427001e22,-4.004457558209665e22
-2,11,-5,12,-1.1035240573909466e23,1.5561256155076564e24,-8.658234026954123e22,-6.139973179573792e21
-2,11,-4,12,-1.1168446761522222e22,1.7393825258791733e22,2.6064111240056506e21,1.6735573368131279e21
-2,11,-3,12,1.6545617518769251e22,-9.038912046506683e21,3.051137497134146e20,5.5850697257605156e20
-2,11,-2,12,-7.528339253161681e19,0.7226061382878733,0.017369091080454882,-2.932946577107606e19
-2,11,-1,12,-1.5033707287742598e20,-8.21295172287652e19,1.7029705421409556e18,-3.117266667827017e18
-2,11,0,12,-9.52250385661627e17,-1.4830421064350277e18,-7.683587278936733e16,4.933574655692234e16
-2,11,1,12,8.91002254071419e16,1.2564396958537674e18,-1.1509805242718762e16,8.16216046741254e14
-2,11,2,12,-2.58064535514899e16,5.638812973941222e16,-1.6690856668631152e13,-7.6386966431438e12
-2,11,3,12,4.27557743855273e15,-3.1939516801694475e15,-3.02026360483183e13,-4.043070221593278e13
-2,11,4,12,7.337349928643746e14,-1.0459138676544648e14,-1.2358157505764658e12,-8.669559597334535e12
-2,11,5,12,2.139179608291823e13,8.013059629862043e12,-8.046093488932743e9,2.147998381765551e10
-2,11,6,12,-1.6416797190295857e12,-1.900771717494129e12,-9.022556381694106e10,7.792702137401161e10
-2,11,7,12,-8.354624460898106e10,-3.874316781626019e11,-1.595362380824323e10,3.4402591016931767e9
-2,11,8,12,8.945911947444878e9,-3.0241789582898026e10,-1.3011645128121898e9,-3.8490126812271833e8
-2,11,9,12,1.2993521835042422e9,-1.2936143121061132e9,-5.947172860221789e7,-5.9735517528600745e7
-2,11,10,12,8.279791310752921e7,-2.4094705348027475e7,-1.184024466297175e6,-4.0687260317830695e6
-2,11,11,12,3.360546956970214e6,740251.8753123217,38711.29544418154,-175739.00241783523
-2,11,12,12,90336.5989959786,78723.64696122127,4357.979231209992,-5000.848378334742
-1,11,-1,1,7.749677333837371e-11,-100213.57648644305,6563.951802199309,1.0620536602456364e-11
-1,11,0,1,-52475.50257439631,96055.76315312207,-2086.9335034254173,-1140.0969690597344
-1,11,1,1,-64718.0885790672,41555.006794003,4125.188473621805,6424.600394475987
-1,11,-2,2,2.2305345296632005e6,-1.2185465672375672e6,571277.8903223105,1.0457171639207874e6
-1,11,-1,2,8.739123355731487e6,-1.04282552785784e-8,-3.2488918247541224e-10,591478.3201902752
-1,11,0,2,-1.1257019323487328e6,-614973.7684640725,23261.432289175846,-42579.76619478219
-1,11,1,2,-988630.5219790733,-1.539700811759815e6,-88227.40927082927,56650.168015815616
-1,11,2,2,-11281.5810957572,-159086.3126993521,14983.267312375474,-1062.536068602048
-1,11,-3,3,-5.902374749751027e8,-3.7898712432923836e8,6.837365240065615e7,-1.0648565441165113e8
-1,11,-2,3,-7.343107801667666e7,-1.344146867016352e8,-1.7869062371409655e7,9.761913264675159e6
-1,11,-1,3,-3.5332353139498903e-7,3.217981683725985e8,-1.943120486623158e7,1.3741365949174064e-8
-1,11,0,3,-1.230667916677821e7,2.2527225109842036e7,346669.7082465842,189386.52476853124
-1,11,1,3,2.451094550154147e7,-1.5738297116108555e7,-625742.8032237564,-974536.6753878888
-1,11,2,3,5.250001701592575e6,-372303.053257102,-13693.931039106057,-193103.87231005382
-1,11,3,3,-571953.6734493433,-261758.91939820762,-74729.54236805964,163287.02903750067
-1,11,-4,4,-5.225888645084642e9,7.369245038149446e10,-8.216756573124337e9,-5.82690013055903e8
-1,11,-3,4,2.204638453360633e10,-3.4335209573350918e10,5.964521066306824e9,3.8297749342603774e9
-1,11,-2,4,1.7062642677633284e10,-9.321364178105984e9,2.6317163027100015e8,4.817324379141134e8
-1,11,-1,4,-7.399842722828732e9,6.066251245632332e-6,2.345592368786325e-7,-4.368806450625787e8
-1,11,0,4,-1.4230585685391824e9,-7.774204391864955e8,3.427129333654769e6,-6.273318165975609e6
-1,11,1,4,1.8250601464644864e8,2.8423627700635934e8,9.284303193273237e6,-5.9613825244962545e6
-1,11,2,4,7.24417267524111e6,1.021531210634017e8,4.301883356110887e6,-305067.38840678026
-1,11,3,4,-533136.1352916816,1.164923708157514e6,-643763.1695412762,-294623.077759486
-1,11,4,4,2.370561193837567e6,-1.7708620687653609e6,-293965.42262517277,-393516.2627833263
-1,11,-5,5,4.582681496364244e12,-2.0972988060381943e12,3.3506445155955154e10,7.32129183419476e10
-1,11,-4,5,-8.162744086123477e12,-5.788597259498427e11,6.404054395121389e10,-9.030626039013721e11
-1,11,-3,5,5.29785633202303e11,3.4017144310729346e11,-1.0438965740220667e11,1.625772588122756e11
-1,11,-2,5,4.6647115971714105e11,8.538697303951951e11,-3.845580193876731e10,2.1008500348088253e10
-1,11,-1,5,0.00005940827713349752,-9.795954287630295e10,7.350265884086141e9,-2.4011672358742424e-6
-1,11,0,5,2.3313758345563313e10,-4.267554839852483e10,3.565664404718998e8,1.947931342245366e8
-1,11,1,5,-1.4454585697270079e9,9.281182742607082e8,4.5112596035311386e7,7.025870554462977e7
-1,11,2,5,-1.6135910553725107e9,1.1442755845989437e8,4.390489180740637e6,6.191213171113801e7
-1,11,3,5,-1.1430464349369523e8,-5.231238359334891e7,-488321.1748421714,1.067001233104846e6
-1,11,4,5,1.2284706932047578e7,1.6444899941350523e7,2.5641456328971144e6,-1.9154739611412813e6
-1,11,5,5,860781.4161428913,6.038599025823849e6,792552.5025285963,-112975.61944031922
-1,11,-6,6,1.789140310198577e14,1.3365277046068303e14,-7.795100232364466e13,1.0434896335997945e14
-1,11,-5,6,4.401444202417184e14,9.617331038202849e14,-6.601645484413746e13,3.0212929271504188e13
-1,11,-4,6,3.0776370306177305e13,-4.3399052213707194e14,4.819632254148662e13,3.417834708989939e12
-1,11,-3,6,2.3700193235545688e13,-3.6910864020852695e13,-1.6044107221811487e12,-1.0301802776383846e12
-1,11,-2,6,-2.8741877162218605e13,1.5701759056504408e13,-7.710378946904307e11,-1.4113753992058523e12
-1,11,-1,6,-6.279530865287225e11,-0.0002662314500524736,-0.000014991856967084413,7.777163465237984e10
-1,11,0,6,9.571376019263588e11,5.228866550554845e11,-5.503726852242457e9,1.0074504426688944e10
-1,11,1,6,2.8384068131427246e10,4.420556696501585e10,-2.36767376675772e8,1.5202658425765413e8
-1,11,2,6,-1.5190384510905378e9,-2.1420599114728947e10,-7.600743543181497e8,5.3900554494910784e7
-1,11,3,6,1.2123344264762807e9,-2.6489990494549646e9,-8.13180965122325e7,-3.721584117502202e7
-1,11,4,6,-4.674610475509593e7,3.4920382561110824e7,1.0968571540583922e7,1.4683057762972847e7
-1,11,5,6,-5.625612186441332e7,8.019115698537416e6,905431.5182437518,6.351830768508724e6
-1,11,6,6,-8.002559289373023e6,-2.9976437943169023e6,-335566.23603320133,895833.1555131879
-1,11,-7,7,3.2656142774194856e16,-2.2909108891668086e17,4.35427069629238e16,6.206862353661073e15
-1,11,-6,7,4.515082119759028e16,-6.044106228754962e16,-2.9873395028462935e15,-2.231609218048036e15
-1,11,-5,7,-8.62815937238071e16,3.948742316994534e16,-3.1008905018575575e15,-6.77556935816778e15
-1,11,-4,7,1.293597255566818e16,9.173524796885938e14,-1.1863970550397144e14,1.6729883097202812e15
-1,11,-3,7,3.3213701598267105e15,2.132627254409359e15,-5.420182111443249e13,8.44143348939803e13
-1,11,-2,7,-3.859418113582095e14,-7.064617469866659e14,3.779167864348208e13,-2.0645688138310664e13
-1,11,-1,7,0.0009906130770402268,-9.195126584946792e13,4.4252056506346234e11,0.00004209046598967566
-1,11,0,7,-9.17637565896017e12,1.67972429735476e13,-2.1689449483590588e11,-1.1849000256226654e11
-1,11,1,7,-1.9781875796746372e12,1.27017963784209e12,3.2584129928408475e9,5.0746775651662445e9
-1,11,2,7,2.1234836509117392e11,-1.50586512483634e10,-5.724588311060965e8,-8.072482379894121e9
-1,11,3,7,4.743736145302808e10,2.1710066827897724e10,7.161377166062378e8,-1.5647894583697102e9
-1,11,4,7,1.1438829356452572e9,1.5312567508005815e9,-3.489999723414937e7,2.607107610747715e7
-1,11,5,7,-6.728128187041703e7,-4.7199518430522907e8,-5.099813245643756e7,7.269607484909302e6
-1,11,6,7,3.220327591563579e7,-8.597039625438216e7,-8.24863928688725e6,-3.089821827715994e6
-1,11,7,7,7.061135128955085e6,-6.098639951259021e6,-602477.5747925671,-697561.3582331935
-1,11,-8,8,-8.006305441491006e19,2.9990470491061486e19,-4.2984592797292396e18,-1.1475237753132577e19
-1,11,-7,8,1.6881746777086274e19,2.406434644128979e18,-6.137042384988248e17,4.3052902249550684e18
-1,11,-6,8,1.1729099309445341e19,8.761898710682243e18,-3.6913400128217926e17,4.941405399098114e17
-1,11,-5,8,-2.2291375022994268e18,-4.870754303215463e18,3.9974242839773306e17,-1.8294514215454816e17
-1,11,-4,8,-3.9220530596536165e15,5.5306517249265384e16,-3.695752549380233e16,-2.6208371662043e15
-1,11,-3,8,-1.0205409064437382e17,1.5893982910217936e17,-6.017450368833357e15,-3.8637604485792135e15
-1,11,-2,8,1.089351745558264e16,-5.951155709141589e15,4.243334537625131e14,7.767371770241189e14
-1,11,-1,8,3.721461242747702e15,-0.02288323395344575,-0.00013821134943154114,5.5242968874553266e13
-1,11,0,8,-1.9407831209342803e14,-1.0602546512131997e14,2.0168199916190652e12,-3.6917642315629097e12
-1,11,1,8,-3.372731029002751e13,-5.252717357752162e13,-1.457363422463591e11,9.357622922966565e10
-1,11,2,8,2.4609667153232e10,3.4703125128784247e11,6.511007873163238e10,-4.617271095787153e9
-1,11,3,8,-3.339093747492749e11,7.296052945438949e11,2.375837223594923e10,1.0873198533085838e10
-1,11,4,8,-4.901941449670163e10,3.661859562662014e10,7.620226278294562e8,1.0200801644693123e9
-1,11,5,8,2.654287702502157e9,-3.783595363162496e8,-5.3459468115269236e7,-3.750316700939756e8
-1,11,6,8,9.10310388101973e8,3.4098919947019625e8,2.940292851866297e7,-7.849454267978388e7
-1,11,7,8,7.245327467376336e7,8.388794339320287e7,7.16734480987987e6,-6.1903723131907815e6
-1,11,8,8,1.7928317145056499e6,8.3139559780930085e6,739317.7445507987,-159427.38968308625
-1,11,-9,9,2.1293554136697784e22,1.8391054354681214e22,-2.2289729375387522e21,2.580752304863623e21
-1,11,-8,9,-4.430651265856832e21,-1.1828139658479573e22,1.67823570397357e21,-6.286429955099495e20
-1,11,-7,9,1.0739440655557398e20,-7.533988845987879e20,-1.565917527963157e20,-2.2321613035056677e19
-1,11,-6,9,-8.032318248000297e20,1.0752447788628878e21,-6.332433858848779e19,-4.73046928834909e19
-1,11,-5,9,1.8808332109865645e20,-8.607775274997144e19,7.688867288162952e18,1.6800481527963542e19
-1,11,-4,9,1.9442311885654827e19,1.378748520254821e18,8.612676363490892e15,-1.2145096627066486e17
-1,11,-3,9,-5.581852370726331e18,-3.584066190478916e18,1.5410676554866774e17,-2.400070670870771e17
-1,11,-2,9,-3.1292639368941856e16,-5.728079214482375e16,-1.0339385852948656e16,5.648432234921514e15
-1,11,-1,9,-0.1477162782144541,1.0850615753738034e17,-2.0079924425988562e15,0.0017605091926512098
-1,11,0,9,-4.383892505782931e14,8.024661405142889e14,4.156248159839489e13,2.2705687181289855e13
-1,11,1,9,1.1062085025403049e15,-7.102883111649031e14,-1.4546255674159546e12,-2.2654450951741274e12
-1,11,2,9,5.861983634187233e13,-4.1570165672308438e12,5.8771969697617235e9,8.287682258285518e10
-1,11,3,9,-9.381210864635893e12,-4.2933820212474043e12,-1.4377016391523486e11,3.141435393024309e11
-1,11,4,9,-7.728616089989639e11,-1.0345897463245979e12,-2.8510543315825e10,2.129801156330993e10
-1,11,5,9,-2.529384139579041e9,-1.774426853873991e10,1.8657612389853616e9,-2.659578148193448e8
-1,11,6,9,-3.3564424121053195e9,8.960413994205025e9,7.44956531418473e8,2.79050019211715e8
-1,11,7,9,-1.0107602668584036e9,8.729847017557479e8,6.640180159955357e7,7.688141907831734e7
-1,11,8,9,-1.0724663829060468e8,2.3126797268129714e7,1.7980546839153196e6,8.338176621556411e6
-1,11,9,9,-6.471302782750952e6,-1.9142949434607287e6,-155278.98807535047,524922.9493435068
-1,11,-10,10,1.9713447737131304e24,-9.141780309711851e24,9.78075926873678e23,2.1091349840125677e23
-1,11,-9,10,-3.725694513035279e24,4.3136883987252917e24,-4.926449073210537e23,-4.254930487383379e23
-1,11,-8,10,7.358296438548564e23,-2.7563121819104212e23,4.604179231779336e22,1.2291392776909404e23
-1,11,-7,10,2.3154940840060264e23,3.3006567718400043e22,-6.635025204336748e20,4.654637749355581e21
-1,11,-6,10,-6.704290541838879e22,-5.008254521919902e22,3.235781214333192e21,-4.331572466168861e21
-1,11,-5,10,1.900826918511975e21,4.1533825901092206e21,-5.17326051549264e20,2.367581755588993e20
-1,11,-4,10,-1.0250295694589036e20,1.4454372417208624e21,-3.721807804352557e19,-2.639314209700583e18
-1,11,-3,10,9.503321757885461e19,-1.480054671561182e20,7.259726302462296e18,4.661416652515283e18
-1,11,-2,10,1.2623119259023698e19,-6.89604148079975e18,2.7354945507503076e16,5.007289187959758e16
-1,11,-1,10,-2.4840165935106514e18,0.4309020763281063,0.006188675630778724,-5.3615629296458616e16
-1,11,0,10,-1.4032770976132742e17,-7.666137723668995e16,9.602936991490086e13,-1.7578058255300912e14
-1,11,1,10,1.1978953927500994e16,1.8656115379975228e16,2.127880195616775e13,-1.3662961611984307e13
-1,11,2,10,1.540931455632653e14,2.1729321565682648e15,1.2480597588312562e13,-8.85059634779245e11
-1,11,3,10,3.6348705132584805e13,-7.942336969263636e13,-3.5061334876188057e12,-1.6046084772043218e12
-1,11,4,10,1.841241855178941e13,-1.3754487204277453e13,-3.977599903694049e11,-5.3246066662228107e11
-1,11,5,10,1.0649108371893053e12,-1.5179935852367053e11,-1.6305405806155589e9,-1.1438653968380844e10
-1,11,6,10,-6.94640138999792e10,-2.602022211470922e10,-2.4832832910602717e9,6.62941401066224e9
-1,11,7,10,-1.0404516788555271e10,-1.204657097035277e10,-8.435409160111384e8,7.285588275759909e8
-1,11,8,10,-3.0617370875359243e8,-1.419829153863853e9,-9.848920252855492e7,2.123833302639938e7
-1,11,9,10,2.6536070933871984e7,-8.970558599877809e7,-6.427756878917593e6,-1.901413502688274e6
-1,11,10,10,3.3964447707194304e6,-3.38144624795351e6,-252638.55006309072,-253759.13716305236
-1,11,-11,11,-3.1368057733910483e27,9.279076612867548e26,-8.963801023981602e25,-3.0302263874578315e26
-1,11,-10,11,2.325075899932097e27,5.0138223284015505e26,-4.98997570655275e25,2.3140174295428763e26
-1,11,-9,11,-4.381105079162122e26,-3.7839217035909936e26,4.28425461164753e25,-4.960401168369834e25
-1,11,-8,11,1.3096416603794256e24,3.4962409659509115e24,-5.069360529836767e24,1.898909659263618e24
-1,11,-7,11,-3.393290889393795e24,2.380479256957938e25,-1.0657945033573535e24,-1.519253220811575e23
-1,11,-6,11,2.31573928423894e24,-3.0999600584868516e24,2.156528256723718e23,1.6109746923978354e23
-1,11,-5,11,6.150550559677094e22,-2.814845927111106e22,-4.3490863614815665e21,-9.502927068604217e21
-1,11,-4,11,-6.895139621209294e22,-4.889677526831071e21,1.6841927704623415e20,-2.3749509528280063e21
-1,11,-3,11,2.4136324305127924e21,1.549775561211896e21,-1.0896475295985186e20,1.6970254797478635e20
-1,11,-2,11,3.368250019981681e20,6.165540305234188e20,-9.696251548487363e18,5.297086363090356e18
-1,11,-1,11,0.29993103734704435,-4.021628441777439e19,1.139520060801593e18,-0.0058896347158697545
-1,11,0,11,3.061899317481349e18,-5.604769105769346e18,2.940177430319899e16,1.6062262507662788e16
-1,11,1,11,-2.0256062692714538e17,1.300626828289488e17,0.,0.
-1,11,2,11,-5.576670592594729e16,3.9546872680103575e15,2.7266786271633773e13,3.845004038260845e14
-1,11,3,11,-5.154376973747084e14,-2.3589395600560616e14,1.185192962684791e13,-2.5896938691232906e13
-1,11,4,11,2.1183922851608794e14,2.835781867544565e14,8.454484068973791e12,-6.315688111172458e12
-1,11,5,11,3.8900609482857295e12,2.7289759992697305e13,6.131353728484999e11,-8.740032783611208e10
-1,11,6,11,1.896396966539207e10,-5.062652603918019e10,-4.673435487778621e10,-1.750601823929449e10
-1,11,7,11,1.3590172234807098e11,-1.173771154666326e11,-7.959553020246767e9,-9.215739884831564e9
-1,11,8,11,1.901139016145854e10,-4.0996396069589896e9,-2.5911295560663477e8,-1.2015928147841454e9
-1,11,9,11,1.2831600148537052e9,3.795753050889155e8,2.439566005866017e7,-8.246989491559117e7
-1,11,10,11,5.0024796604804724e7,5.024668333483682e7,3.34693485300281e6,-3.332154963448421e6
-1,11,11,11,868263.810184812,2.983660952549463e6,206871.14064999015,-60200.7827479724
-1,11,-12,12,8.6787835623544e29,8.640458507296049e29,-7.643928750702878e28,7.677833663270355e28
-1,11,-11,12,-2.8465086465993477e29,-9.622665195239755e29,8.62321720691231e28,-2.550859023248869e28
-1,11,-10,12,-6.652121312498137e28,3.0848095393210705e29,-2.930354653251649e28,-6.319052892440022e27
-1,11,-9,12,2.3027095293164977e28,-2.666126100111819e28,3.346903314598407e27,2.8906907876200935e27
-1,11,-8,12,4.1000971026824187e27,-1.535837497920693e27,-6.561177826966331e24,-1.7515828487681521e25
-1,11,-7,12,-1.6665203065084803e27,-2.3755670865586975e26,1.2476964904464292e25,-8.752905988020226e25
-1,11,-6,12,1.0147218822534801e26,7.580198715393322e25,-6.209639875357611e24,8.312522796590287e24
-1,11,-5,12,5.795107479066886e24,1.2662540853646116e25,-1.2302891225292935e23,5.6305111097281845e22
-1,11,-4,12,1.7910032041123142e23,-2.5255688307917855e24,9.963751172372081e22,7.065778630591369e21
-1,11,-3,12,1.6266240602211042e22,-2.533316876497869e22,-2.479084494383571e21,-1.591801848120985e21
-1,11,-2,12,-2.1497804763576425e22,1.1744304268517503e22,-2.3656587707521696e20,-4.330309333623219e20
-1,11,-1,12,8.756943194750439e19,0.6671030171565487,0.008044299220906144,1.7292795994314695e19
-1,11,0,12,1.6282008240886963e20,8.894901641653663e19,-6.32487774870529e17,1.1577611060337329e18
-1,11,1,12,9.539829828932567e17,1.4857404667472832e18,3.1961460438449205e15,-2.0522217742005472e15
-1,11,2,12,-8.273353182407035e16,-1.166660275963912e18,-8.221289459084831e15,5.830114619580386e14
-1,11,3,12,2.236267266229386e16,-4.886333121618068e16,-1.5137590182710934e14,-6.927832501927758e13
-1,11,4,12,-3.476720107985358e15,2.597187441923065e15,8.731326625028433e13,1.1688174044206514e14
-1,11,5,12,-5.6131292131608106e14,8.001321651653145e13,2.032198137827612e12,1.4256383171415664e13
